year,party_abbreviation,ac_name,matched_ac_name,dist_name,cand_name,total_valid_votes,position
2003,INC,DALU,Dalu,WEST GARO HILLS,PANSENG R. MARAK,1583,4
2003,INC,RONGCHUGIRI,N/A,"TURA, DC",PAUL B.MARAK,2011,4
2003,KHNAM,JAIAW,N/A,"SHILLONG, DC",PAUL LYNGDOH,5873,1
2003,UDP,MYLLIEM,Mylliem,EAST KHASI HILLS,PHERLIN WAR,556,6
2003,NCP,JOWAI,Jowai,WEST JAINTIA HILLS,PHIDALIA TOI,688,3
2003,BJP,JOWAI,Jowai,WEST JAINTIA HILLS,PHILOMATH PASSAH,128,4
2003,INC,MAWHATI,Mawhati,RI BHOI,PHINGWEL MUKTIEH,5021,1
2003,HSPDP,MAWTHENGKUT,Mawshynrut,"NONGSTOIN, DC",PHLASTINGWELL PANGNIANG,3300,3
2003,UDP,SOHRA,Sohra,EAST KHASI HILLS,PHLOUR W. KHONGJEE,3536,2
2003,IND,TIKRIKILLA,Tikrikilla,"TURA, DC",PILLARSON G. MOMIN,1215,5
2003,UDP,RONGJENG,Rongjeng,EAST GARO HILLS,PLEANDER G. MOMIN,599,4
2003,NCP,SHELLA,Shella,EAST KHASI HILLS,PORIMON SHONGLAIT,37,6
2003,NCP,MAWKHAR,N/A,"SHILLONG, DC",PRADEEP G JYRWA,224,5
2003,IND,RONGJENG,Rongjeng,EAST GARO HILLS,PREDICKSON G. MOMIN,5998,1
2003,IND,DALU,Dalu,WEST GARO HILLS,PREMANANDA SANGMA,321,5
2003,HSPDP,NONGSHKEN,N/A,"SHILLONG, DC",PREMIER SING KHONGBEH,171,6
2003,INC,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",PRESTONE TYNSONG,2832,1
2003,NCP,LANGRIN,Ranikor,"MAWKYRWAT, SDO(C )",PROBIN K. RASWAI,4007,2
2003,MDP,MAWLAI,Mawlai,EAST KHASI HILLS,PROCESS T. SAWKMIE,8031,1
2003,IND,RONGRENGGIRI,N/A,"WILLIAMNAGAR, DC",PROJEND D. SANGMA,5187,3
2003,KHNAM,SHELLA,Shella,EAST KHASI HILLS,PYNDAPBORTHIAW SAIBON,2923,2
2003,KHNAM,MALKI NONGTHYMMAI,N/A,"SHILLONG, DC",PYNLAPPHANG S. WARJRI,1700,3
2003,IND,MYLLIEM,Mylliem,EAST KHASI HILLS,PYNSHAI MANIK SYIEM,5632,1
2003,INC,JAIAW,N/A,"SHILLONG, DC",R. LOVER SHULLAI,519,4
2003,UDP,SOHIONG,Sohiong,EAST KHASI HILLS,RAIN AUGUSTINE LYNGDOH,7209,2
2003,BJP,MAHENDRAGANJ,Mahendraganj,SOUTH WEST GARO HILLS,RAMESH CH. BARMAN,1742,3
2003,HSPDP,LANGRIN,Ranikor,"MAWKYRWAT, SDO(C )",RANGSANDOR SYIEM,494,6
2003,MDP,MAIRANG,Mairang,WEST KHASI HILLS,RASOR RANI,4549,3
2003,MDP,LAITUMKHRAH,N/A,"SHILLONG, DC",RAYNOLD CAVINSON DIENGDOH,288,5
2003,UDP,BAJENGDOBA,Bajengdoba,NORTH GARO HILLS,RESTERBROWN SANGMA,728,3
2003,UDP,WAR JAINTIA,N/A,"JOWAI, DC",RIANG LENON TARIANG,7211,1
2003,UDP,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",RICHARD STONE JANA NONGBET,1602,4
2003,INC,RALIANG,Raliang,WEST JAINTIA HILLS,RITA M. V. LYNGDOH,1991,5
2003,INC,LAITUMKHRAH,N/A,"SHILLONG, DC",ROBERT GARNETT LYNGDOH,4672,1
2003,IND,BAGHMARA,Baghmara,SOUTH GARO HILLS,ROBERT T. SANGMA,1060,3
2003,GNC,SELSELLA,Selsella,WEST GARO HILLS,ROCKFELLER MOMIN,144,8
2003,GNC,RANGSAKONA,Rangsakona,WEST GARO HILLS,ROHIDAS MARAK,314,6
2003,NCP,DIENGLIENG,N/A,"SHILLONG, DC",ROLAN SINGH NONGRUM,263,6
2003,BJP,LANGRIN,Ranikor,"MAWKYRWAT, SDO(C )",ROSLAND IAWPHNIAW,878,4
2003,NCP,MAIRANG,Mairang,WEST KHASI HILLS,ROSLIN LYNGDOH MAWLONG,1458,5
2003,BJP,TURA,South-Tura,"TURA, DC",ROSTER M. SANGMA,1693,6
2003,INC,MAWKYRWAT,Mawkyrwat,SOUTH WEST KHASI HILLS,ROWELL LYNGDOH,3610,2
2003,IND,RONGCHUGIRI,N/A,"TURA, DC",ROYNATH SANGMA,1471,5
2003,INC,JOWAI,Jowai,WEST JAINTIA HILLS,ROYTRE CHRISTOPHER LALOO,8306,2
2003,CPI,AMPATIGIRI,Ampati,"AMPATIGIRI,  SDO(C )",RUPARTH ARENG,227,5
2003,HSPDP,NONGSPUNG,N/A,"SHILLONG, DC",S. LONIAK MARBANIANG,4937,2
2003,UDP,MAWHATI,Mawhati,RI BHOI,S. R. MOKSHA,4270,2
2003,SAP,NONGSHKEN,N/A,"SHILLONG, DC",S. TIPSNGI LASO,128,7
2003,BJP,NONGSHKEN,N/A,"SHILLONG, DC",SAINDURLANG IAWIM,412,5
2003,INC,RONGRAM,N/A,"TURA, DC",SALMAN SANGMA,1050,5
2003,INC,RESUBELPARA,Resubelpara,NORTH GARO HILLS,SALSENG C. MARAK,6963,2
2003,IND,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",SAMUEL KHONGBUH MASSAR,1552,5
2003,NCP,DALU,Dalu,WEST GARO HILLS,SAMUEL M. SANGMA,3760,1
2003,IND,NONGKREM,Nongkrem,EAST KHASI HILLS,SANBOR SHULLAI,1977,3
2003,MDP,SOHRYNGKHAM,Mawryngkneng,"SHILLONG, DC",SANBOR SWELL LYNGDOH,3530,3
2003,PDM,NARTIANG,Nartiang,WEST JAINTIA HILLS,SATI DKHAR,362,6
2003,INC,RAJABALA,Rajabala,WEST GARO HILLS,SAYEEDULLAH NONGRUM,7125,1
2003,INC,SALMANPARA,Salmanpara,SOUTH WEST GARO HILLS,SEMFORD B. SANGMA,2014,3
2003,IND,DADENGGIRI,Dadenggre,"TURA, DC",SENGBAN R. SANGMA,1290,3
2003,IND,RONGRAM,N/A,"TURA, DC",SENGMAN R. MARAK,4746,1
2003,INC,BAGHMARA,Baghmara,SOUTH GARO HILLS,SENGRAN M. SANGMA,7703,1
2003,KHNAM,NONGSTOIN,Nongstoin,WEST KHASI HILLS,SHANBORLANG LYNGDOH,1141,6
2003,NCP,MAWKYRWAT,Mawkyrwat,SOUTH WEST KHASI HILLS,SHANBORLIN LYNGDOH,277,6
2003,MDP,PARIONG,N/A,"NONGSTOIN, DC",SHANBORLIN LYNGDOH NONGLAIT,321,6
2003,UDP,RONGCHUGIRI,N/A,"TURA, DC",SHERJEE M. SANGMA,2235,3
2003,UDP,MAWLAI,Mawlai,EAST KHASI HILLS,SHINGLY NONGKHLAW,1576,3
2003,INC,SUTNGA SHANGPUNG,Sutnga-Saipung,"KHLIEHRIAT, SDO(C )",SHITLANG PALE,8182,1
2003,IND,SUTNGA SHANGPUNG,Sutnga-Saipung,"KHLIEHRIAT, SDO(C )",SHNGAINLANG BAMON,722,5
2003,IND,RAJABALA,Rajabala,WEST GARO HILLS,SHYAMAL KANTI DARING,789,4
2003,NCP,MENDIPATHAR,Mendipathar,NORTH GARO HILLS,SILGRING MARAK,2423,3
2003,NCP,RYMBAI,N/A,"KHLIEHRIAT, SDO(C )",SIMON SIANGSHAI,5870,3
2003,UDP,JOWAI,Jowai,WEST JAINTIA HILLS,SINGH MULIEH,8967,1
2003,KHNAM,JIRANG,Jirang,RI BHOI,SNOMIK KALWING,453,7
2003,IND,KHERAPARA,N/A,"TURA, DC",SOHASON R. MARAK,796,5
2003,IND,MAWPREM,N/A,"SHILLONG, DC",SOM RANA,82,5
2003,PDM,MYLLIEM,Mylliem,EAST KHASI HILLS,SOUNDER STRONG CAJEE,2848,3
2003,NCP,MYLLIEM,Mylliem,EAST KHASI HILLS,SPAR LYNGDOH,203,7
2003,UDP,MAIRANG,Mairang,WEST KHASI HILLS,SRINSHON ROY RYNTATHIANG,2847,4
2003,INC,NONGSPUNG,N/A,"SHILLONG, DC",SROLON LYNGDOH LYNGKHOI,1144,4
2003,INC,UMROI,Umroi,RI BHOI,STANLYWISS RYMBAI,8352,1
2003,IND,RANGSAKONA,Rangsakona,WEST GARO HILLS,STELLA MARIE A. SANGMA,385,5
2003,GNC,KHERAPARA,N/A,"TURA, DC",STEPHEN MOMIN,1478,4
2003,INC,KHARKUTTA,Kharkutta,EAST GARO HILLS,SUBASH MARAK,3230,2
2003,INC,RONGJENG,Rongjeng,EAST GARO HILLS,SUJIT SANGMA,2834,3
2003,SAP,MAWSYNRAM,Mawsynram,EAST KHASI HILLS,SUMIS N. MARAK,570,5
2003,MDP,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",SYRPAI KHONGLAH,2415,2
2003,IND,SELSELLA,Selsella,WEST GARO HILLS,TAIRIPSON A. SANGMA,1153,5
2003,KHNAM,MAIRANG,Mairang,WEST KHASI HILLS,TARCISIOUS MAWLOT,360,6
2003,KHNAM,DIENGLIENG,N/A,"SHILLONG, DC",TEILANG S BLAH,2775,2
2003,BJP,SUTNGA SHANGPUNG,Sutnga-Saipung,"KHLIEHRIAT, SDO(C )",THIANGA NGAMLAI,1738,3
2003,BJP,LABAN,N/A,"SHILLONG, DC",THRANG HOK RANGAD,5005,1
2003,PDM,JIRANG,Jirang,RI BHOI,THRE NONGRUM,709,6
2003,NCP,RESUBELPARA,Resubelpara,NORTH GARO HILLS,TIMOTHY SHIRA,7957,1
2003,INC,SONGSAK,Songsak,EAST GARO HILLS,TONSING N MARAK,4693,2
2003,INC,MALKI NONGTHYMMAI,N/A,"SHILLONG, DC",TONY CURTIS LYNGDOH,5384,1
2003,BJP,RONGCHUGIRI,N/A,"TURA, DC",TRETIARSON MARAK,356,6
2003,KHNAM,LANGRIN,Ranikor,"MAWKYRWAT, SDO(C )",TRUEMAN R MARAK,853,5
2003,HSPDP,PARIONG,N/A,"NONGSTOIN, DC",TUBARLIN LYNGDOH NONGLAIT,4398,2
2003,IND,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",VERONICA MARBANIANG (W),244,10
2003,NCP,LAITUMKHRAH,N/A,"SHILLONG, DC",VICKY S. LYNGDOH,565,4
2003,INC,NONGKREM,Nongkrem,EAST KHASI HILLS,WAIBHA KHYRIEM KYNDIAH,1821,4
2003,INC,SOHRA,Sohra,EAST KHASI HILLS,WALTER DAVID LYNGWI,3201,3
2003,NCP,RALIANG,Raliang,WEST JAINTIA HILLS,WANBAIT CHULET,5178,2
2003,IND,MAWPREM,N/A,"SHILLONG, DC",WANBOKSTAR LYNGDOH,1068,4
2003,KHNAM,SOHRA,Sohra,EAST KHASI HILLS,WANSTEP DIENGDOH,1742,4
2003,MDP,NONGSPUNG,N/A,"SHILLONG, DC",WENTON MARBANIANG,210,5
2003,BJP,LAITUMKHRAH,N/A,"SHILLONG, DC",WERLOCK KHARSHIING,1578,2
2003,GNC,DALAMGIRI,N/A,"TURA, DC",WIDNALD D. MARAK,2583,3
2003,HSPDP,RALIANG,Raliang,WEST JAINTIA HILLS,WIKIL DKHAR,3363,4
2003,NCP,NONGSPUNG,N/A,"SHILLONG, DC",WINSTONE SYIEMIONG,2332,3
2003,CPI,DADENGGIRI,Dadenggre,"TURA, DC",WITHERSON MARAK,250,6
2003,IND,LYNGKYRDEM,Mawkynrew,"SHILLONG, DC",YOUNGSTENSHON TYNSONG,563,9
2003,INC,RANGSAKONA,Rangsakona,WEST GARO HILLS,ZENITH M. SANGMA,5452,1
2008,INC,Jaiaw,N/A,"SHILLONG, DC",A. H. SCOTT LYNGDOH,2948,2
2008,BJP,Pynthorumkhrah,Pynthorumkhrah,EAST KHASI HILLS,A. L. HEK,13086,1
2008,INC,Mahendraganj,Mahendraganj,SOUTH WEST GARO HILLS,ABDUS SALEH,7017,1
2008,IND,Phulbari,Phulbari,WEST GARO HILLS,ABU TAHER MONDAL,7492,1
2008,NCP,Dalamgiri,N/A,"TURA, DC",ADMIRAL K. SANGMA,5786,2
2008,NCP,Rangsakona,Rangsakona,WEST GARO HILLS,ADOLF LU HITLER R. MARAK,8193,1
2008,HPDP,Pariong,N/A,"NONGSTOIN, DC",ADVISER PARIONG,8225,1
2008,LJP,Nongspung,N/A,"SHILLONG, DC",AIDALIS RANEE,184,5
2008,BJP,Tura,South-Tura,"TURA, DC",ALBERT A. SANGMA,1438,5
2008,LJP,Mawkyrwat,Mawkyrwat,SOUTH WEST KHASI HILLS,ALEXANDER MARWEIN,97,5
2008,IND,Mawsynram,Mawsynram,EAST KHASI HILLS,ALOYSIUS ARENGH,671,5
2008,IND,Songsak,Songsak,EAST GARO HILLS,ANDERSON A. SANGMA,4259,3
2008,IND,Rongram,N/A,"TURA, DC",ANDREAS T. SANGMA,1929,5
2008,UDP,Nongkrem,Nongkrem,EAST KHASI HILLS,ARDENT MILLER BASAIAWMOIT,4845,1
2008,BJP,Selsella,Selsella,WEST GARO HILLS,ARJUN KR. HAJONG,182,6
2008,UDP,Chokpot,Chokpot,SOUTH GARO HILLS,ARLENE M. N. SANGMA,2774,3
2008,NCP,Rajabala,Rajabala,WEST GARO HILLS,ASHAHEL D SHIRA,6308,2
2008,IND,Selsella,Selsella,WEST GARO HILLS,ATUL C MARAK,1101,4
2008,INC,Dadenggiri,Dadenggre,"TURA, DC",AUGUSTINE D. MARAK,8401,1
2008,IND,Phulbari,Phulbari,WEST GARO HILLS,AZIZUL ZAMAN EBNE AKRAM,460,6
2008,UDP,Mawkyrwat,Mawkyrwat,SOUTH WEST KHASI HILLS,B. BIRES NONGSIEJ,3727,4
2008,UDP,Malki Nongthymmai,N/A,"SHILLONG, DC",B. M. LANONG,5029,1
2008,IND,Jirang,Jirang,RI BHOI,BALAJIED RANEE,3084,4
2008,UDP,Rymbai,N/A,"KHLIEHRIAT, SDO(C )",BALIOS SWER,1980,5
2008,LJP,Langrin,Ranikor,"MAWKYRWAT, SDO(C )",BALTASAR NONGLANG,223,6
2008,LJP,Sohryngkham,Mawryngkneng,"SHILLONG, DC",BANDONBOK PYNGROPE,1219,4
2008,UDP,Laban,N/A,"SHILLONG, DC",BANRI KUPAR WAHLANG,1426,3
2008,BJP,Malki Nongthymmai,N/A,"SHILLONG, DC",BASIL LAMIN,594,6
2008,INC,Rongchugiri,N/A,"TURA, DC",BECKSTER SANGMA,4439,2
2008,UDP,Mendipathar,Mendipathar,NORTH GARO HILLS,BENINSTAND G. MOMIN,4461,2
2008,NCP,Mairang,Mairang,WEST KHASI HILLS,BIBILYNDA WAHLANG,3506,3
2008,BJP,Tikrikilla,Tikrikilla,"TURA, DC",BIDUR A. SANGMA,551,5
2008,IND,Tura,South-Tura,"TURA, DC",BILLYKID A. SANGMA,8056,2
2008,INC,Mawprem,N/A,"SHILLONG, DC",BINOD KUMAR JOSHI,5155,2
2008,IND,Phulbari,Phulbari,WEST GARO HILLS,BINOY KUMAR GHOSH,4616,4
2008,IND,Kharkutta,Kharkutta,EAST GARO HILLS,BIPORAL K.MARAK,256,6
2008,KHNAM,Sutnga Shangpung,Sutnga-Saipung,"KHLIEHRIAT, SDO(C )",BISON PASLEIN,1496,3
2008,IND,Dalamgiri,N/A,"TURA, DC",BLAN CLEVER SANGMA,128,7
2008,MDP,Mawsynram,Mawsynram,EAST KHASI HILLS,BLASSIUS KHARSYNTIEW,284,6
2008,INC,Mairang,Mairang,WEST KHASI HILLS,BOLDNESS L.NONGUM,8768,2
2008,HPDP,Mylliem,Mylliem,EAST KHASI HILLS,BOMBERSINGH HYNNIEWTA,517,4
2008,IND,Salmanpara,Salmanpara,SOUTH WEST GARO HILLS,BOSTON MARAK,4895,2
2008,INC,Kherapara,N/A,"TURA, DC",BRENING A SANGMA,5371,2
2008,IND,Rongram,N/A,"TURA, DC",BRENZIELD CH.MARAK,645,6
2008,UDP,Bajengdoba,Bajengdoba,NORTH GARO HILLS,BRIGADY MARAK,3584,3
2008,HPDP,Mairang,Mairang,WEST KHASI HILLS,BUDSHELL MARBANIANG,226,5
2008,KHNAM,War Jaintia,N/A,"JOWAI, DC",CAMILLUS ALBERT LAMIN,2613,4
2008,NCP,Mawlai,Mawlai,EAST KHASI HILLS,CELESTINA LAMIN,1028,3
2008,UDP,Nongpoh,Nongpoh,RI BHOI,CELESTINE LYNGDOH,10254,2
2008,INC,Bajengdoba,Bajengdoba,NORTH GARO HILLS,CHAMBERLINE B. MARAK,5938,2
2008,IND,Resubelpara,Resubelpara,NORTH GARO HILLS,CHARANSIGH MARAK,1874,3
2008,UDP,Pynthorumkhrah,Pynthorumkhrah,EAST KHASI HILLS,CHARLES DUNCAN WALLANG,323,5
2008,INC,Sohryngkham,Mawryngkneng,"SHILLONG, DC",CHARLES PYNGROPE,9639,1
2008,NCP,Mawthengkut,Mawshynrut,"NONGSTOIN, DC",CHENANG CH. MARAK,2133,5
2008,LJP,Dalu,Dalu,WEST GARO HILLS,CHRIS KABUL A. SANGMA,175,7
2008,LJP,Lyngkyrdem,Mawkynrew,"SHILLONG, DC",CHRISTINA MAJAW,118,4
2008,INC,Selsella,Selsella,WEST GARO HILLS,CLEMENT MARAK,4254,2
2008,LJP,Sohiong,Sohiong,EAST KHASI HILLS,CLEMENT MAWLONG,2689,3
2008,NCP,Ampatigiri,Ampati,"AMPATIGIRI,  SDO(C )",CLEMENT MOMIN,7660,2
2008,NCP,Mawhati,Mawhati,RI BHOI,CLEMENT SHADAP,3344,4
2008,IND,Songsak,Songsak,EAST GARO HILLS,CLEVER N.MARAK,395,5
2008,GNC,Chokpot,Chokpot,SOUTH GARO HILLS,CLIFFORD MARAK,2935,2
2008,INC,Raliang,Raliang,WEST JAINTIA HILLS,COMINGONE YMBON,12756,1
2008,HPDP,Jirang,Jirang,RI BHOI,COMMILLIUS KOMON MAWIONG,250,9
2008,NCP,Selsella,Selsella,WEST GARO HILLS,CONRAD KONGKAL SANGMA,5648,1
2008,IND,Selsella,Selsella,WEST GARO HILLS,CREBILSON MARAK,721,5
2008,IND,Rongram,N/A,"TURA, DC",CRINATHSON A.SANGMA,2085,4
2008,INC,Tura,South-Tura,"TURA, DC",CYRUS TANGSENG D. SHIRA,2617,4
2008,UDP,Mawsynram,Mawsynram,EAST KHASI HILLS,D. PLASLANDING IANGJUH,4340,3
2008,INC,Nongpoh,Nongpoh,RI BHOI,D.D.LAPANG,10974,1
2008,HPDP,Nongbah Wahiajer,N/A,"JOWAI, DC",DARLING WAVEL LAMARE,101,4
2008,IND,Dadenggiri,Dadenggre,"TURA, DC",DAVID CH. MARAK,1610,4
2008,IND,Nongstoin,Nongstoin,WEST KHASI HILLS,DAVID HAMAR MARWEIN,4949,2
2008,UDP,Sohryngkham,Mawryngkneng,"SHILLONG, DC",DAVID KHARSATI,3810,3
2008,INC,Rongrenggiri,N/A,"WILLIAMNAGAR, DC",DEBORAH C MARAK,8581,2
2008,MDP,Umroi,Umroi,RI BHOI,DENINGTON MARBANIANG,772,4
2008,NCP,Rongjeng,Rongjeng,EAST GARO HILLS,DESANG M SANGMA,7891,1
2008,MDP,Mahendraganj,Mahendraganj,SOUTH WEST GARO HILLS,DHABAL CHANDRA BARMAN,449,5
2008,UDP,Ampatigiri,Ampati,"AMPATIGIRI,  SDO(C )",DHARMESWAR KOCH,360,4
2008,IND,Mendipathar,Mendipathar,NORTH GARO HILLS,DOLLY K. SANGMA,3492,4
2008,KHNAM,Lyngkyrdem,Mawkynrew,"SHILLONG, DC",DOMINIC ROBLIN NONGKYNRIH,6553,2
2008,IND,Nongshken,N/A,"SHILLONG, DC",DON KUPAR MASSAR,5522,1
2008,UDP,Mawhati,Mawhati,RI BHOI,DONBOK KHYMDEIT,6112,1
2008,BJP,Mylliem,Mylliem,EAST KHASI HILLS,DONDOR SINGH RUMNONG,466,5
2008,KHNAM,Sohra,Sohra,EAST KHASI HILLS,DONEVAN WANLANG,2468,4
2008,UDP,Shella,Shella,EAST KHASI HILLS,DONKUPAR ROY,4238,1
2008,INC,Mawkhar,N/A,"SHILLONG, DC",FRIDAY LYNGDOH,2413,1
2008,INC,Nartiang,Nartiang,WEST JAINTIA HILLS,DRAISON KHARSHIING,6669,2
2008,NCP,Dienglieng,N/A,"SHILLONG, DC",DROSINGH KHONGJOH,3882,3
2008,BJP,Umroi,Umroi,RI BHOI,DURUTH MAJAW,399,6
2008,NCP,Nartiang,Nartiang,WEST JAINTIA HILLS,E C BONIFACE BAMON,7120,1
2008,KHNAM,Umroi,Umroi,RI BHOI,E. K. SYIEM SUTNGA,2032,3
2008,UDP,Umroi,Umroi,RI BHOI,E.K.MAWLONG,10226,1
2008,KHNAM,Dienglieng,N/A,"SHILLONG, DC",EDARSTAR LYNGDOH NONGBRI,259,5
2008,NCP,Dadenggiri,Dadenggre,"TURA, DC",EDMUND K SANGMA,7176,2
2008,MDP,Nongbah Wahiajer,N/A,"JOWAI, DC",EDMUND SPEAKERSON LYNGDOH,5119,3
2008,BJP,Laban,N/A,"SHILLONG, DC",EDWARD L. KHARWANLANG,2303,2
2008,INC,Kharkutta,Kharkutta,EAST GARO HILLS,ELSTONE D MARAK,3018,3
2008,HPDP,Mawkyrwat,Mawkyrwat,SOUTH WEST KHASI HILLS,ENBIN K. RASWAI,4510,2
2008,IND,Mawkyrwat,Mawkyrwat,SOUTH WEST KHASI HILLS,ENDRO IAWPHNIAW,68,7
2008,IND,Kherapara,N/A,"TURA, DC",ENISON M. MARAK,717,3
2008,BJP,Dalamgiri,N/A,"TURA, DC",ETHILSON CH. SANGMA,175,6
2008,UDP,Mawthengkut,Mawshynrut,"NONGSTOIN, DC",FANTIN KITBOK RYNTATHIANG,3325,3
2008,CPI,Nongspung,N/A,"SHILLONG, DC",FASTERWELL MARBANIANG,95,6
2008,HPDP,Sohra,Sohra,EAST KHASI HILLS,FLINDER ANDERSON KHONGLAM,3924,3
2008,NCP,Sohiong,Sohiong,EAST KHASI HILLS,FORWARD LYNGDOH MAWLONG,1976,5
2008,INC,Mawlai,Mawlai,EAST KHASI HILLS,FOUNDER STRONG CAJEE,12490,1
2008,UDP,Nongstoin,Nongstoin,WEST KHASI HILLS,FRANCIS K. MAWLOT,4855,3
2008,INC,Mawthengkut,Mawshynrut,"NONGSTOIN, DC",FRANCIS PONDIT R. SANGMA,6451,1
2008,INC,Mendipathar,Mendipathar,NORTH GARO HILLS,FRANKENSTEIN MOMIN,4647,1
2008,UDP,Mawkhar,N/A,"SHILLONG, DC",GANOLD STONE MASSAR,1836,2
2008,KHNAM,Mawkhar,N/A,"SHILLONG, DC",GLENBERT LAWRENCE KHONGWIR,1138,3
2008,BJP,Dalu,Dalu,WEST GARO HILLS,GODWIN D. SHIRA,229,5
2008,UDP,Dalu,Dalu,WEST GARO HILLS,GOPAL A. SANGMA,478,4
2008,NCP,Salmanpara,Salmanpara,SOUTH WEST GARO HILLS,GOPINATH SANGMA,3161,3
2008,IND,Salmanpara,Salmanpara,SOUTH WEST GARO HILLS,GREBITH D. SANGMA,1788,5
2008,LJP,Mawlai,Mawlai,EAST KHASI HILLS,GREGORIUS KHARNAIOR,119,5
2008,MDP,Mairang,Mairang,WEST KHASI HILLS,GROSSPER RYNTATHIANG,683,4
2008,HPDP,Nartiang,Nartiang,WEST JAINTIA HILLS,H. BRITAINWAR DAN,2527,4
2008,INC,Sohiong,Sohiong,EAST KHASI HILLS,H. DONKUPAR R. LYNGDOH,8500,1
2008,MDP,Mawthengkut,Mawshynrut,"NONGSTOIN, DC",H. LEDISHON NONGSIANG,3100,4
2008,IND,Rongram,N/A,"TURA, DC",H.JIMMY M.MOMIN,353,9
2008,NCP,Mawkyrwat,Mawkyrwat,SOUTH WEST KHASI HILLS,HADRIAN LYNGDOH,3915,3
2008,IND,Dadenggiri,Dadenggre,"TURA, DC",HAPINE M.MARAK,676,6
2008,GNC,Rongram,N/A,"TURA, DC",HENISHING A. SANGMA,358,8
2008,UDP,Nartiang,Nartiang,WEST JAINTIA HILLS,HENRY LAMIN,3799,3
2008,IND,Jirang,Jirang,RI BHOI,HEPLEY KHONGLAH,1842,5
2008,IND,Laban,N/A,"SHILLONG, DC",HERMAN NONGRUM,483,5
2008,MDP,Mawhati,Mawhati,RI BHOI,HERONICE MASHARING,271,5
2008,NCP,Nongkrem,Nongkrem,EAST KHASI HILLS,HILARIUS POHCHEN,3131,4
2008,LJP,Laitumkhrah,N/A,"SHILLONG, DC",HILARIUS T. LYNGDOH,58,8
2008,IND,Nongkrem,Nongkrem,EAST KHASI HILLS,HISPREACHERING SON SHYLLA,3299,3
2008,HPDP,Nongstoin,Nongstoin,WEST KHASI HILLS,HOPINGSTONE LYNGDOH,10537,1
2008,LJP,Umroi,Umroi,RI BHOI,HOPINGSTONE MASHARING,198,7
2008,BJP,Mawsynram,Mawsynram,EAST KHASI HILLS,I.ROCKFELLER RANGDKHEW,1040,4
2008,LJP,Laban,N/A,"SHILLONG, DC",IRENE PATRICIA HUJON,158,7
2008,INC,Pariong,N/A,"NONGSTOIN, DC",IRIN LYNGDOH,7199,2
2008,IND,Rongram,N/A,"TURA, DC",ISMAIL R. MARAK,5260,1
2008,UDP,Nongspung,N/A,"SHILLONG, DC",J. ANTONIUS LYNGDOH,7896,1
2008,UDP,Jirang,Jirang,RI BHOI,J. DRINGWELL RYMBAI,5830,1
2008,INC,Nongstoin,Nongstoin,WEST KHASI HILLS,J. T. STORMDING THONGNI,4111,4
2008,UDP,Rajabala,Rajabala,WEST GARO HILLS,JAHANNARA B.KHARBHIH,121,7
2008,BJP,Mendipathar,Mendipathar,NORTH GARO HILLS,JAMES KUMAR PAM,2984,5
2008,NCP,Pynthorumkhrah,Pynthorumkhrah,EAST KHASI HILLS,JAMES MARVIN PARIAT,4527,2
2008,NCP,Rongchugiri,N/A,"TURA, DC",JAMES PANGSANG KONGKAL SANGMA,5877,1
2008,IND,Dalu,Dalu,WEST GARO HILLS,JAN N. ARENGH,228,6
2008,MDP,Jirang,Jirang,RI BHOI,JEMBERSON R. MARAK,868,7
2008,NCP,Malki Nongthymmai,N/A,"SHILLONG, DC",JEMINO MAWTHOH,2793,3
2008,IND,Nongstoin,Nongstoin,WEST KHASI HILLS,JEPPRIN D. SANGMA,1061,6
2008,NCP,Nongspung,N/A,"SHILLONG, DC",JIMMY THOMPSON L. NONGLAIT,1381,4
2008,BJP,Laitumkhrah,N/A,"SHILLONG, DC",JOHN G SOANES,926,5
2008,IND,Tura,South-Tura,"TURA, DC",JOHN LESLEE K SANGMA,5186,3
2008,NCP,Bajengdoba,Bajengdoba,NORTH GARO HILLS,JOHN MANNER MARAK,7084,1
2008,IND,Dadenggiri,Dadenggre,"TURA, DC",JONA MARAK,190,9
2008,IND,Dadenggiri,Dadenggre,"TURA, DC",JOSBURDIN A.SANGMA,745,5
2008,MDP,Langrin,Ranikor,"MAWKYRWAT, SDO(C )",JOTIN KHARDEWSAW,1201,4
2008,BJP,War Jaintia,N/A,"JOWAI, DC",JUNIOR LAMIN,109,5
2008,HPDP,Mawthengkut,Mawshynrut,"NONGSTOIN, DC",K. PHLASTING WELL PANGNIANG,4126,2
2008,IND,Rajabala,Rajabala,WEST GARO HILLS,KAPIN CH. BORO,3552,3
2008,INC,Nongspung,N/A,"SHILLONG, DC",KENNEDY CORNELIUS KHYRIEM,7149,2
2008,CPI,Mawkyrwat,Mawkyrwat,SOUTH WEST KHASI HILLS,KERLANG KUPAR MAWLONG,70,6
2008,INC,Nongshken,N/A,"SHILLONG, DC",KHAN KHONG DKHAR,4550,2
2008,UDP,Langrin,Ranikor,"MAWKYRWAT, SDO(C )",KHRANGLIN LYNGKHOI,5026,2
